link;sequence;link_id;article_title;article_author;article_excerpt;categories_orig;categories;site_manual;link_type;img_file;post_date_manual;media_type;img_type;img_url;profile_image_url;author_url;post_date;processed_date;date_validation;year_valid;;;;;;
https://nethackchallenge.com/report.html;2077;L02077;The NetHack Challenge:Dungeons, Dragons, and Tourists;Eric Hambro et al.;At the start of June, we announced the NetHack Challenge 2021, hosted at NeurIPS 2021, as a partnership between Facebook (now Meta) AI Research, AI Crowd, Oxford, UCL, and NYU. The competition has ended, and in this post, we will present and discuss the results, having first briefly recapped why this challenge matters for AI research, and what the rules and stakes were.;"machinelearning;contest;learning";ml;https://nethackchallenge.com;website;img/article_images/img-L02077.non;2021;NA;png;https://nethackchallenge.com/images/logo.png;NA;NA;2021;2022-07-28;2021;2021;;;;;;
https://javascript.info/;2075;L02075;The Modern JavaScript Tutorial;"Ilya Kantor, Alexey Maximov, Artem Beztsinniy, Sergey Zelenov, Stepan Suvorov
";The Modern JavaScript Tutorial was created in 2007 by Ilya Kantor, and regularly updated since then. New chapters were added, outdated ones - removed, to stay fresh. The PDF version is about 1300 pages, starting from the beginning, and then to advanced topics.;"javascript;book;tutorial";"javascript;book;tutorial";https://javascript.info;website;img/article_images/img-L02075.non;2022-08-05;NA;png;/img/article_images/img-l02075.png;NA;NA;2022-08-05;2022-07-28;2022-08-05;2022-08-05;;;;;;
https://cacm.acm.org/magazines/2022/1/257448-fifty-years-of-p-vs-np-and-the-possibility-of-the-impossible/fulltext;2074;L02074;Communications of the ACM;Lance Fortnow;"On May 4, 1971, computer scientist/mathematician Steve Cook introduced the P vs. NP problem to the world in his paper, ""The Complexity of Theorem Proving Procedures."" More than 50 years later, the world is still trying to solve it. In fact, I addressed the subject 12 years ago in a Communications article, ""The Status of the P versus NP Problem.""";"insight;learning";inspiration;https://cacm.acm.org;website;img/article_images/img-L02074.jpg;2022-01;NA;jpg;https://dl.acm.org/cms/attachment/d96dca57-bc83-4e05-a700-9cfad9238d3d/uf1.jpg;NA;NA;2022-01;2022-07-28;2022-01;2022-01;;;;;;
https://www.weforum.org/agenda/2021/12/breaking-through-the-barriers-of-data-exchanges-why-measuring-value-will-really-matter/;2073;L02073;Why measuring the value of data really matters;Uncredited;How data is monetized, measured and managed presents an opportunity, as well as a risk.   So far, there is very little agreement on how to quantify the value of data. If the definition of value was transformed beyond revenue to include positive socioeconomic impacts in society, businesses will enjoy an array of collective social, commercial, and environmental benefits that will come with it.;"data;value;measure";article;https://www.weforum.org;website;img/article_images/img-L02073.jpg;2021-12-15;NA;jpg;https://assets.weforum.org/article/image/5Dh4uICe5c0mBuSM3RlsqpHa_3FBZxZKhaothuvn6Cs.jpg;NA;NA;2021-12-15;2022-07-28;2021-12-15;2021-12-15;;;;;;
https://ml-ops.org/content/end-to-end-ml-workflow;2072;L02072;An Overview of the End-to-End Machine Learning Workflow;Dr. Larysa Visengeriyeva et al.;In this section, we provide a high-level overview of a typical workflow for machine learning-based software development. Generally, the goal of a machine learning project is to build a statistical model by using collected data and applying machine learning algorithms to them.;"machinelearning;process";"ml;process";https://ml-ops.org;website;img/article_images/img-L02072.jpg;Undated;NA;png;/img/article_images/img-l02072.png;NA;NA;Undated;2022-07-28;Undated;Undated;;;;;;
https://twitter.com/neilrkaye/status/1161610119165161473/photo/1;2070;L02070;Showing the Mercator Map Projection with the true size and shape of the country overlaid https://t.co/Gqr1Dd8YrM;Neil Kaye;-;cartography;cartography;https://twitter.com;twitter;NA;2019-08-14;photo;rep;/img/images/geometric-pattern-06.jpg;http://pbs.twimg.com/profile_images/842692247560863745/cafxnPtu_normal.jpg;NA;2019-08-14;2022-07-23;2019-08-14;2019-08-14;;;;;;
https://arxiv.org/abs/2112.04324;2068;L02068;Deep Learning and Mathematical Intuition: A Review of (Davies et al. 2021);Ernest Davis et al.;A recent paper by Davies et al (2021) describes how deep learning (DL) technology was used to find plausible hypotheses that have led to two original mathematical results: one in knot theory, one in representation theory. I argue here that the significance and novelty of this application of DL technology to mathematics is significantly overstated in the paper under review and has been wildly overstated in some of the accounts in the popular science press. ;"machinelearning;research;cautionarytale";"ml;research;cautionarytale";https://arxiv.org;website;img/article_images/img-L02068.non;2021-12-01;NA;png;/img/article_images/img-l02068.png;NA;NA;2021-12-01;2022-07-28;2021-12-01;2021-12-01;;;;;;
https://gaphor.org/;2065;L02065;Modeling for Everyone;Arjan Molenaar, Dan Yeaw;A picture is worth a thousand words. Describe and document your applications and systems with Gaphor to enhance knowledge sharing.;"tool;modeling;SysML";"tool;model;method";https://gaphor.org;website;img/article_images/img-L02065.non;2022;NA;png;/img/article_images/img-l02065.png;NA;NA;2022;2022-07-28;2022;2022;;;;;;
https://blog.datawrapper.de/data-vis-dispatch-november-30-2021/;2063;L02063;Data Vis Dispatch, November 30;Lisa Charlotte Muth;Welcome back to the 24th edition of Data Vis Dispatch! Every week, we’ll be publishing a collection of the best small and large data visualizations we find, especially from news organizations — to celebrate data journalism, data visualization, simple charts, elaborate maps, and their creators.;"dataviz;collection;inspiration";"dataviz;inspiration";https://blog.datawrapper.de;website;img/article_images/img-L02063.jpg;2021-11-31;NA;jpg;https://blog.datawrapper.de/wp-content/uploads/2021/11/FE5Wt7EVEAIahM0-1024x576.jpg;NA;NA;2021-11-31;2022-07-28;2021-11-31;2021-11-31;;;;;;
https://plato.stanford.edu/entries/necessary-sufficient/;2060;L02060;Necessary and Sufficient Conditions;Andrew Brennan;A handy tool in the search for precise definitions is the specification of necessary and/or sufficient conditions for the application of a term, the use of a concept, or the occurrence of some phenomenon or event.;"philosophy;plato;definition";"art;misc";https://plato.stanford.edu;website;img/article_images/img-L02060.jpg;2022-07-06;NA;jpg;https://plato.stanford.edu/entries/necessary-sufficient/../../symbols/sepman-icon.jpg;NA;NA;2022-07-06;2022-07-28;2022-07-06;2022-07-06;;;;;;
https://www.propublica.org/article/how-propublica-used-genomic-sequencing-data-to-track-an-ongoing-salmonella-outbreak;2058;L02058;How ProPublica Used Genomic Sequencing Data to Track an Ongoing Salmonella Outbreak; Irena Hwang;For a ProPublica reporter who did Ph.D. work in bioinformatics, data on bacterial DNA helped reveal how a once-rare salmonella strain spread through the chicken industry. Salmonella infantis is multidrug-resistant and is still making people sick.;"research;inspiration;press;dataanalysis;example";"research;inspiration;news;dataanalysis;example";https://www.propublica.org;website;img/article_images/img-L02058.jpg;2021-11-05;NA;jpg;https://assets-d.propublica.org/v5/images/20211105-salmonella-science-2.jpg;NA;NA;2021-11-05;2022-07-28;2021-11-05;2021-11-05;;;;;;
https://rpubs.com/dieghernan/beautifulmaps_I;2057;L02057;Beautiful Maps with R (I): Fishnets, Honeycombs and Pixels;Diego HH;Sometimes you want to produce maps with special layouts. I specially like maps with modified geometries, e.g. simplifiying the original shapes to squares or dots.;"cartography;rstats;tutorial";"cartography;rstats;tutorial";https://rpubs.com;website;img/article_images/img-L02057.non;2019-06-02;NA;png;/img/article_images/img-l02057.png;NA;NA;2019-06-02;2022-07-28;2019-06-02;2019-06-02;;;;;;
https://www.datasciencecentral.com/profiles/blogs/free-2-900-page-book-about-pandas;2054;L02054;Free 2,900-page Manual about Pandas;CapriGranville733;Pandas is an open source, BSD-licensed library providing high-performance, easy-to-use data structures and data analysis tools for the Python programming language. ;"pyhton;pandas;book";"python;book";https://www.datasciencecentral.com;website;img/article_images/img-L02054.non;2019-03-11;NA;png;https://www.datasciencecentral.com/wp-content/uploads/2021/10/3695508333.png;NA;NA;2019-03-11;2022-07-28;2019-03-11;2019-03-11;;;;;;
https://twitter.com/Doxyaxone/status/1457246395409260552/photo/1;2050;L02050;All about Artificial intelligence.;ǝuoxɐʎxoᗡ;Some kind of cheatsheet? Seems useless.  https://t.co/FC3pbSV26C;"machinelearning;dubious";"ml;dubious";https://twitter.com;twitter;NA;2021-11-07;photo;rep;/img/images/geometric-pattern-06.jpg;http://pbs.twimg.com/profile_images/1488508314329796614/kvKb8fev_normal.jpg;NA;2021-11-07;2022-07-23;2021-11-07;2021-11-07;;;;;;
https://vimeo.com/571217327;2047;L02047;London Under The Microscope;Valentina D'Efilippo;The Covid-19 pandemic has brought unprecedented challenges both for people and society. As the world is reshaped by the coronavirus, this project attempts to document through the lense of data art the change, and loss, that London and its inhabitants have experienced – from 1st March 2020 until 28th February 2021. ;"davatviz;example;inspiration";"dataviz;example;inspiration";https://vimeo.com;website;img/article_images/img-L02047.non;2021;NA;png;/img/article_images/img-l02047.png;NA;NA;2021;2022-07-28;2021;2021;;;;;;
http://www.icodeguru.com/webserver/Python-Programming-on-Win32/ch05.htm;2046;L02046;Introduction to COM;Mark Hammond, Andy Robinson;In this chapter, we provide an introduction to using the Microsoft Component Object Model (COM) from Python. We will present enough introductory material so you can understand the key concepts and some simple examples that use Python and COM. ;"coding;com;msoffice";development;http://www.icodeguru.com;website;img/article_images/img-L02046.jpg;2000-01;NA;rep;;NA;NA;2000-01;2022-07-28;2000-01;2000-01;;;;;;
https://nightingaledvs.com/noisy-cities-behind-the-scenes-with-karim-douieb/;2044;L02044;Noisy Cities: Behind the Scenes with Karim Douïeb;Claire Santoro;Karim Douïeb is a Brussels-based data scientist and co-founder of Jetpack.ai. He is also the creator of an unexpectedly-viral U.S. election map that he spoke about at Outlier 2021. He spoke with Claire Santoro from Nightingale about his recent visualization, Noisy Cities, which was also featured in the Washington Post’s How To Read This Chart newsletter.;"dataviz;inspiration;example;interview";"dataviz;inspiration;example;interview";https://nightingaledvs.com;website;img/article_images/img-L02044.jpg;June 30, 2022;NA;png;https://i0.wp.com/nightingaledvs.com/wp-content/uploads/2021/12/patrick-tomasso-Oaqk7qqNh_c-unsplash_small-scaled.jpg?fit=450%2C300&ssl=1;NA;NA;2022;2022-07-28;6;0;;;;;;
https://blog.datawrapper.de/data-vis-dispatch-june-22-2021/;2043;L02043;Data Vis Dispatch, June 22;Rose Mintzer-Sweeney, Lisa Charlotte Muth;The best of last week’s big and small data visualizations. Welcome to the very first edition of the Data Vis Dispatch! Starting today, we will publish a collection of the best small and large data visualizations (that we find) every week, especially — but not exclusively — from news organizations.;"dataviz;newsletter;example;inspiration";"dataviz;example;inspiration";https://blog.datawrapper.de;website;img/article_images/img-L02043.jpg;2021-06-22;NA;jpg;https://blog.datawrapper.de/wp-content/uploads/2021/06/E4al_vgWQA48oLq-1-1024x944.jpg;NA;NA;2021-06-22;2022-07-28;2021-06-22;2021-06-22;;;;;;
https://somethingaboutmaps.wordpress.com/2017/11/16/creating-shaded-relief-in-blender/;2042;L02042;Creating Shaded Relief in Blender;Daniel Huffman;Welcome! This is the long-awaited text version of my Blender relief tutorial, following on the video series I did a few years back. If you’ve already seen the videos and are returning for a refresher, note that I use a somewhat different method now, so don’t be surprised if you encounter unfamiliar settings.;"cartography;blender;tutorial";"cartography;3d;tutorial";https://somethingaboutmaps.wordpress.com;website;img/article_images/img-L02042.jpg;Nov 16 2017;NA;png;https://somethingaboutmaps.files.wordpress.com/2017/11/blended.jpg?w=900;NA;NA;2022-01-13;2022-07-28;11;0;;;;;;
https://data.europa.eu/en/academy/data-visualisation;2038;L02038;Introducing data visualisation;Multiple authors;Do you want to learn how to design state-of-the art data visualisations? This course is for you! Our webinars and reading materials showcase how you can use data to create inspiring and practical visualisations, and how it can be used to tell a story and take your audience on a journey. ;"dataviz;course;video;eu";"dataviz;course;video";https://data.europa.eu;website;img/article_images/img-L02038.non;Undated;NA;png;https://data.europa.eu/sites/default/files/course/EU%20data%20viz.png;NA;NA;Undated;2022-07-28;Undated;Undated;;;;;;
https://www.tensorflow.org/addons/api_docs/python/tfa/optimizers/MultiOptimizer;2037;L02037;tfa.optimizers.MultiOptimizer;Google; Multi Optimizer Wrapper for Discriminative Layer Training. Creates a wrapper around a set of instantiated optimizer layer pairs. Generally useful for transfer learning of deep networks. ;"machinelearning;tensorflow;tool";"ml;tool";https://www.tensorflow.org;website;img/article_images/img-L02037.non;2022-06-03;NA;png;https://www.gstatic.com/devrel-devsite/prod/v2b5bf1e5ee8024729fd84fa886683128e430eb1b3bb22f0cfc7a808f093a3934/tensorflow/images/lockup.svg;NA;NA;2022-06-03;2022-07-28;2022-06-03;2022-06-03;;;;;;
https://visualthinking.psych.northwestern.edu/projects/DeclutterFocus/;2036;L02036;Visual Thinking Lab: Declutter and Focus: Empirically Evaluating Design Guidelines for Effective Data Communication;Kiran Ajani, Elsie Lee, Cindy Xiong, Cole Nussbaumer Knaflic, William Kemper, Steven Franconeri;We study visual thinking: how it works, and how education + design can make it work better.;"dataviz;research";"dataviz;research";https://visualthinking.psych.northwestern.edu;website;img/article_images/img-L02036.non;Undated;NA;png;https://visualthinking.psych.northwestern.edu/images/_banner.svg;NA;NA;Undated;2022-07-28;Undated;Undated;;;;;;
https://clauswilke.com/dataviz/index.html;2035;L02035;Fundamentals of Data Visualization;Claus O. Wilke;This is the website for the book “Fundamentals of Data Visualization,” published by O’Reilly Media, Inc. The website contains the complete author manuscript before final copy-editing and other quality control.;"book;dataviz;learning";"book;dataviz";https://clauswilke.com;website;img/article_images/img-L02035.non;2019-04-30;NA;png;https://clauswilke.com/dataviz/cover.png;NA;NA;2019-04-30;2022-07-28;2019-04-30;2019-04-30;;;;;;
https://prodata.ie/2021/10/23/shrinking-azure-repos-bloat-due-to-powerbi/;2033;L02033;Shrinking Azure Repos Bloat due to PowerBI;Bob Duffy;The world of source control for PowerBI is kinda in conflict. If you have put Power BI files into GIT in and Azure Repos, then over time with a lot of changes the repos will become very large and bloated as GIT keeps the history of all changes. Here are the 9 steps to compress the Azure repos if this does get out of control. ;"powerbi;learning;pitfall;methodology";"analytics;pitfall;methodology";https://prodata.ie;website;img/article_images/img-L02033.non;2021-10-23;NA;png;https://i0.wp.com/prodata.ie/wp-content/uploads/2020/12/Prodata-Logo-for-website-no-background.png?fit=240%2C80&ssl=1;NA;NA;2021-10-23;2022-07-28;2021-10-23;2021-10-23;;;;;;
https://hai.stanford.edu/news/how-bodies-get-smarts-simulating-evolution-embodied-intelligence;2031;L02031;How Bodies Get Smarts: Simulating the Evolution of Embodied Intelligence;Katharine Miller;An in silico playground for creatures that learn, mutate, and evolve establishes the importance of morphological intelligence and suggests a new way to optimize embodied AIs.;"technology;misc;article";technology;https://hai.stanford.edu;website;img/article_images/img-L02031.non;2021-10-06;NA;png;https://hai.stanford.edu/sites/default/files/styles/media/public/2021-10/unimal%20running.png?itok=fdxHP4DT;NA;NA;2021-10-06;2022-07-28;2021-10-06;2021-10-06;;;;;;
https://thebreakthrough.org/issues/energy/absolute-decoupling-of-economic-growth-and-emissions-in-32-countries;2028;L02028;Absolute Decoupling of Economic Growth and Emissions in 32 Countries;Zeke Hausfather;The past 30 years have seen immense progress in improving the quality of life for much of humanity. Extreme poverty — the number of people living on less than $1.90 per day — has fallen by nearly two-thirds, from 1.9 billion to around 650 million. Life expectancy has risen in most of the world, along with literacy and access to education, while infant mortality has fallen.;"dataviz;example;article";"dataviz;example;news";https://thebreakthrough.org;website;img/article_images/img-L02028.jpg;2021-04-06;NA;rep;https://thebreakthrough.org/people/zeke-hausfather;NA;NA;2021-04-06;2022-07-28;2021-04-06;2021-04-06;;;;;;
https://hi.stamen.com/some-thoughts-on-multivariate-maps-ffe364342415;2027;L02027;Some Thoughts on Multivariate Maps;Curran Kelleher;Showing multiple variables on a map is an age old challenge in data visualization and cartography. Here we review this design space.;"cartography;method;";"cartography;method;concept";https://hi.stamen.com;website;img/article_images/img-L02027.non;2021-03-23;NA;png;https://stamen.com/medium-images/0*imRhA9VwFh2HDeRy.png;NA;NA;2021-03-23;2022-07-28;2021-03-23;2021-03-23;;;;;;
https://marp.app/blog;2024;L02024;Marp lets you create HTML slides from markdown (like this!).;Yuki Hattori;Marp CLI v2 has supported brand-new page transitions for a bespoke HTML template as experimental.;"markdown;slide;html;tool";"post;webdev;tool";https://marp.app;website;img/article_images/img-L02024.jpg;2022-05-28;NA;rep;https://marp.app/blog/og-images/202205-ecosystem-update.jpg;NA;NA;2022-05-28;2022-07-28;2022-05-28;2022-05-28;;;;;;
https://machinelearningmastery.com/time-series-forecast-uncertainty-using-confidence-intervals-python/;2022;L02022;Understand Time Series Forecast Uncertainty Using Prediction Intervals with Python;Jason Brownlee;Time series forecast models can both make predictions and provide a prediction interval for those predictions. Prediction intervals provide an upper and lower expectation for the real observation.;"timeseries;machinelearning;rstats;tutorial";"forecasting;ml;rstats;tutorial";https://machinelearningmastery.com;website;img/article_images/img-L02022.jpg;2017-02-10;NA;jpg;https://machinelearningmastery.com/wp-content/uploads/2016/12/Time-Series-Forecasting-as-Supervised-Learning-150x150.jpg;NA;NA;2017-02-10;2022-07-28;2017-02-10;2017-02-10;;;;;;
